t,capacitor voltage,inductor current
22.92,0.011715657175562394,-0.14974461170703401
22.94,0.008720764941421714,-0.15661910609843857
22.96,0.005588382819452942,-0.16102363032899186
22.98,0.002367910212873105,-0.16288872312209812
23.0,-0.0008898642495688575,-0.16218497153519953
23.02,-0.004133563680272848,-0.15892347481950442
23.04,-0.007312033176662937,-0.15315566937822292
23.06,-0.010375146564227396,-0.14497251758382812
23.080000000000002,-0.013274596915903958,-0.13450307324717387
23.1,-0.015964658380847437,-0.12191244636187779
23.12,-0.01840290730808499,-0.10739919922117397
23.14,-0.02055089129250847,-0.09119221497201506
23.16,-0.02237473559194877,-0.07354708799120876
23.18,-0.023845677351772947,-0.05474209300950551
23.2,-0.024940519211963056,-0.035073796552959655
23.22,-0.025641995143022248,-0.014852379911758164
23.240000000000002,-0.025939042741257412,0.005603252603911219
23.26,-0.025826977689179187,0.025970502975223585
23.28,-0.025307567629674715,0.04592816703806811
23.3,-0.024389004288913354,0.06516150006447405
23.32,-0.023085774287623873,0.08336718047486591
23.34,-0.021418430678126554,0.10025809340044142
23.36,-0.019413268810117724,0.11556785865603561
23.38,-0.01710191163699701,0.12905503171463317
23.400000000000002,-0.014520811002704349,0.1405069114316543
23.42,-0.011710672774071262,0.14974289446892475
23.44,-0.008715814884692768,0.15661732351706184
23.46,-0.005583468414351531,0.16102178439810774
23.48,-0.002363032726389376,0.16288681582172987
23.5,0.0008947035900452216,0.16218300483110917
23.52,0.004138363686667405,0.15892145066268598
23.54,0.007316792699921125,0.15315358970441317
23.56,0.010379864494009388,0.1449703843130296
23.580000000000002,0.013279272180269981,0.13450088828319534
23.6,0.015969289945933888,0.12191021159189169
23.62,0.01840749417777172,0.10739691651528559
23.64,0.020555432508077433,0.09118988618285087
23.66,0.02237923023173445,0.07354471495351661
23.68,0.023850124530804782,0.0547396775397713
23.7,0.02494491808160021,0.03507134044903934
23.72,0.025646344890580996,0.014849884952523575
23.740000000000002,0.025943342589631466,-0.005605784658912254
23.76,0.025831226896453223,-0.025973070386092065
23.78,0.02531176548873138,-0.045930768084864716
23.8,0.024393150127034087,-0.06516413304751578
23.82,0.023089867466083772,-0.0833698437150093
23.84,0.021422470591783586,-0.10026078523935124
23.86,0.01941725488699656,-0.11557057745644018
23.88,0.017105843337867757,-0.12905777586056738
23.900000000000002,0.014524687820656409,-0.14050967932868738
23.92,0.011714494234082662,-0.14974568454437592
23.94,0.008719580543195143,-0.1566201342202044
23.96,0.005587177858791054,-0.1610246142003577
23.98,0.0023666855747839,-0.1628896632168233
24.0,-0.000891107689552566,-0.16218586833526885
24.02,-0.004134825056257943,-0.15892432881477253
24.04,-0.007313311632553393,-0.15315648106606583
24.060000000000002,-0.01037644125387471,-0.14497328746879676
24.080000000000002,-0.013275907003250645,-0.13450380184064953
24.1,-0.015965983040063636,-0.12191313418173688
24.12,-0.018404245723698375,-0.10739984679145145
24.14,-0.020552242659527403,-0.09119282282257463
24.16,-0.022376099115978897,-0.07354765665741667
24.18,-0.02384705224912723,-0.05474262303190858
24.2,-0.0249419047097654,-0.035074288476967516
24.22,-0.02564339047930475,-0.014852834287329777
24.240000000000002,-0.025940447165051346,0.00560283522257661
24.26,-0.025828390460599815,0.025970122029991556
24.28,-0.025308988019999985,0.04592782196716916
24.3,-0.024390431580656603,0.06516119030279956
24.32,-0.02308720777460061,0.08336690545425973
24.34,-0.021419869665515418,0.10025785254998709
24.36,-0.019414712614515675,0.11556765140233807
24.38,-0.017103359586468914,0.12905485748209747
24.400000000000002,-0.014522262436826965,0.14050676964275866
24.42,-0.01171212704397179,0.14974278454448936
24.44,-0.008717271353082003,0.15661724487651305
24.46,-0.005584926455551743,0.16102173645973814
24.48,-0.00236449172635698,0.16288679800295153
24.5,0.0008932442337020504,0.16218301654870562
24.52,0.004136904564676163,0.1589214913330578
24.54,0.007315334391337319,0.15315365874381723
24.560000000000002,0.010378407566213664,0.14497048113781713
24.580000000000002,0.013277817188970007,0.1345010123100429
24.6,0.015967837435170867,0.12191036223802819
24.62,0.01840604467993143,0.1073970931987145
24.64,0.020553986543905722,0.0911900883225679
24.66,0.02237778831035708,0.07354494196972265
24.68,0.02384868714975153,0.05473992885408069
24.7,0.024943485726833144,0.035071615484683794
24.72,0.02564491803652682,0.01485018313455044
24.740000000000002,0.02594192169921783,-0.005605463903444869
24.76,0.025829812421148932,-0.025972727627925764
24.78,0.025310357868590417,-0.04593040389235565
24.8,0.024391749790743305,-0.06516374798645416
24.82,0.02308847483101422,-0.08336943834844306
24.84,0.021421086064045358,-0.10026036012741486
24.86,0.019415878861497062,-0.11557013315618771
24.88,0.017104476198373308,-0.12905731292580988
24.900000000000002,0.01452332993985711,-0.14050919830983505
24.92,0.011713145973660409,-0.14974518598828498
24.94,0.008718242253894708,-0.15661961867002674
24.96,0.005585849880494174,-0.16102408219539746
24.98,0.002365368236586224,-0.16288911529239672
25.0,-0.0008924140692617103,-0.1621853050225667
25.02,-0.004136120169713044,-0.1589237506407301
25.04,-0.007314595182527646,-0.1531558885532356
25.060000000000002,-0.010377712953592359,-0.14497268113522352
25.080000000000002,-0.01327716657629683,-0.13450318219975327
25.1,-0.015967230220291895,-0.12191250174219799
25.12,-0.018405480255135855,-0.10739920205709866
25.14,-0.02055346429627783,-0.09119216629228004
25.16,-0.022377307622123428,-0.07354698882499323
25.18,-0.023848247398623294,-0.054741944386010655
25.2,-0.024943086286343508,-0.035073599500997574
25.22,-0.025644558276363458,-0.014852135459347805
25.240000000000002,-0.025941600985550414,0.0056035434299401415
25.26,-0.02582953011695161,0.02597083914961777
25.28,-0.025310113333959255,0.04592854753752988
25.3,-0.024391542383208658,0.06516192386803223
25.32,-0.023088303905848012,0.08336764656423876
25.34,-0.021420950974563237,0.10025860076039142
25.36,-0.01941577895935541,0.11556840627471521
25.38,-0.017104410833861106,0.12905561858392375
25.400000000000002,-0.01452329846218263,0.14050753654749656
25.42,-0.011713147731232698,0.1497435568316395
25.44,-0.008718276594599908,0.1566180221316658
25.46,-0.005585916151966592,0.16102251827461805
25.48,-0.0023654657864742305,0.16288758397546202
25.5,0.0008922858930350097,0.16218380628296866
25.52,0.004135962018694383,0.15892228443944878
25.54,0.0073144077074833586,0.1531544548389999
25.560000000000002,0.010377496804263357,0.14497127984477362
25.580000000000002,0.01327692240115883,0.13450181325809915
25.6,0.015966958666320814,0.12191116506287941
25.62,0.018405181967578402,0.10739789754244605
25.64,0.020553139918427325,0.0911908938336718
25.66,0.022376957795100762,0.07354574830311394
25.68,0.02384787276116304,0.054740735671109514
25.7,0.02494268747458523,0.03507242245314375
25.72,0.025644135923648104,0.014850989928686113
25.740000000000002,0.025941155722221828,-0.005604657602934254
25.76,0.025829062570163142,-0.02597192213388545
25.78,0.025309624127485435,-0.045929599511176415
25.8,0.024391032137261907,-0.06516294501807639
25.82,0.02308777323690038,-0.08336863708636316
25.84,0.021420400495173117,-0.10025956085869424
25.86,0.01941520927799923,-0.11556933616146428
25.88,0.017103822554769943,-0.12905651847931088
25.900000000000002,0.014522692185183726,-0.14050840667939385
25.92,0.01171252405159585,-0.14974439743535903
25.94,0.008717636102888669,-0.1566188334497179
25.96,0.0055852594338943115,-0.16102330055647507
25.98,0.00236479342276481,-0.16288833747732065
26.0,-0.0008929733267816031,-0.16218453126751559
26.02,-0.0041366639521319155,-0.15892298117562947
26.04,-0.007315123575644505,-0.15315512360178846
26.060000000000002,-0.010378226047680274,-0.14497192091494285
26.080000000000002,-0.013277664465979132,-0.13450242692199685
26.1,-0.01596771300441907,-0.12191175161220294
26.12,-0.01840594803666313,-0.10739845727402085
26.14,-0.020553917182143548,-0.09119142704923355
26.16,-0.022377745723128218,-0.07354625530909029
26.18,-0.023848670829310022,-0.05474121677840559
26.2,-0.024943495164878135,-0.03507287797693106
26.22,-0.025644952724416758,-0.014851420188191883
26.240000000000002,-0.025941981128180594,0.005604252284634036
26.26,-0.025829896082487914,0.025971541430070397
26.28,-0.025310465253886506,0.04592924309168417
26.3,-0.024391880392052822,0.06516261254950195
26.32,-0.023088628141062783,0.08336832823225611
26.34,-0.02142126157641766,0.10025927527975266
26.36,-0.01941607607082261,0.11556907351572623
26.38,-0.017104694600508084,0.12905627842234418
26.400000000000002,-0.014523569032061201,0.1405081888644814
26.42,-0.011713405254771573,0.14974420151368256
26.44,-0.008718521224497922,0.15661865907053865
26.46,-0.005586148043087149,0.16102314736731127
26.48,-0.0023656850957409236,0.16288820512412364
26.5,0.0008920790067415492,0.16218441939484224
26.52,0.004135767394638393,0.15892288942681063
26.54,0.007314225183174606,0.15315505161909548
26.560000000000002,0.010377326215556516,0.14497186833975334
26.580000000000002,0.013276763582351584,0.1345023933949533
26.6,0.01596681145025065,0.12191173677337298
26.62,0.01840504618571811,0.10739846076305104
26.64,0.02055301540097913,0.09119144850550179
26.66,0.022376844371089166,0.07354629437185657
26.68,0.0238477702585263,0.05474127308695745
26.7,0.024942595720265446,0.035072951170727396
26.72,0.025644054743679996,0.014851509907004616
26.740000000000002,0.025941084941820087,-0.005604146400582783
26.76,0.02582900201380843,-0.02597141973997298
26.78,0.02530957361900897,-0.04592910595401513
26.8,0.02439099149992867,-0.06516246032188877
26.82,0.023087742293490893,-0.08336816127135259
26.84,0.021420379068063843,-0.10025909394111587
26.86,0.019415197189241524,-0.11556887815369522
26.88,0.01710381962616762,-0.12905606938992195
26.900000000000002,0.01452269823836918,-0.14050796651322098
26.92,0.011712538908104761,-0.14974396619357322
26.94,0.008717659584233296,-0.15661841112989786
26.96,0.005585291361635339,-0.1610228871526782
26.98,0.0023648336185817746,-0.16288793298015442
27.0,-0.0008929250410213137,-0.1621841356642089
27.02,-0.004136607754305492,-0.15892259445010457
27.04,-0.007315059643307583,-0.15315474573473042
27.060000000000002,-0.010378154558002192,-0.1449715518838726
27.080000000000002,-0.013277585595679644,-0.13450206670134143
27.1,-0.015967626929706474,-0.12191140017336649
27.12,-0.018405854933173805,-0.10739811458545573
27.14,-0.02055381722488292,-0.09119109307650942
27.16,-0.022377639086413107,-0.07354593001496576
27.18,-0.023848557686712422,-0.05474090012289809
27.2,-0.024943375689170384,-0.035072569917385596
27.22,-0.025644827087518095,-0.014851120679351446
27.240000000000002,-0.025941849501105126,0.005604543290559719
27.26,-0.02582975863529393,0.025971823983336063
27.28,-0.02531032215562721,0.04592951724494064
27.3,-0.024391731810728397,0.06516287835772819
27.32,-0.023088474243573832,0.08336858575269128
27.34,-0.021421102528520006,0.1002595245718293
27.36,-0.01941591203708342,0.11556931464100362
27.38,-0.017104525744263348,0.12905651144444116
27.400000000000002,-0.014523395515374524,0.14050841384901147
27.42,-0.011713227238394294,0.14974441852818818
27.44,-0.00871833886783053,0.1566188681844265
27.46,-0.005585961504142001,0.16102334865178788
27.48,-0.0023654945311062433,0.16288839865213223
27.5,0.0008922734419364014,0.16218460524099784
27.52,0.004135965546756358,0.15892306766733907
27.54,0.00731442690010314,0.15315522233177145
27.560000000000002,0.010377531346738569,0.1449720316038371
27.580000000000002,0.01327697197881531,0.13450254929113212
27.6,0.015967022964637954,0.12191188538369885
27.62,0.01840526067231193,0.10739860217088253
27.64,0.02055323271572958,0.09119158279544508
27.66,0.022377064371638482,0.0735464216297059
27.68,0.0238479928042326,0.05474139339963873
27.7,0.024942820672225374,0.03507306462624088
27.72,0.02564428196475019,0.014851616594368587
27.740000000000002,0.025941314296637562,-0.005604046391387521
27.76,0.025829233368809813,-0.025971326318057947
27.78,0.025309806842448653,-0.045929019027638414
27.8,0.024391226461895885,-0.06516237979850836
27.82,0.02308797886592572,-0.08336808705767927
27.84,0.021420617124772133,-0.10025902594316466
27.86,0.019415436605908838,-0.11556881627683713
27.88,0.017104060280372094,-0.12905601353893464
27.900000000000002,0.0145229400095934,-0.1405079165923374
27.92,0.011712781677746652,-0.1497439221065317
27.94,0.008717903235616019,-0.15661837277999038
27.96,0.0055855357800162105,-0.1610228544427964
27.98,0.0023650786911602823,-0.1628879058128377
28.0,-0.0008926794250964719,-0.16218411394169052
28.02,-0.004136361703930282,-0.15892257807435492
28.04,-0.007314813265417381,-0.15315473460750315
28.060000000000002,-0.010377907957567444,-0.14497154590674807
28.080000000000002,-0.013277338875702406,-0.13450206577576798
28.1,-0.015967380191217767,-0.12191140420070394
28.12,-0.018405608275231845,-0.1073981234670161
28.14,-0.020553570744572168,-0.09119110671359733
28.16,-0.022377392878844115,-0.07354594830891803
28.18,-0.023848311845022476,-0.05474092297512262
28.2,-0.024943130304524927,-0.03507259722939938
28.22,-0.025644582249112913,-0.01485115235281782
28.240000000000002,-0.02594160529616927,0.005604507353794488
28.26,-0.02582951514909338,0.02597178388120743
28.28,-0.02531007947146923,0.045929473075130595
28.3,-0.02439149000996662,0.06516283021763115
28.32,-0.023088233405613997,0.08336853373938091
28.34,-0.021420862730826377,0.10025946878202613
28.36,-0.019415673355185854,0.11556925517104256
28.38,-0.017104288251765003,0.12905644839024127
28.400000000000002,-0.014523159283960177,0.1405083473060455
28.42,-0.011712992337839267,0.14974434859145314
28.44,-0.008718105366010205,0.15661879494841494
28.46,-0.005585729467041906,0.16102327221046056
28.48,-0.002365264022832695,0.16288831909888932
28.5,0.0008925023591450911,0.16218452266865419
28.52,0.004136192812518175,0.15892298216809855
28.54,0.007314652455880146,0.15315513399720035
28.560000000000002,0.010377755135824153,0.14497194052484175
28.580000000000002,0.013277193946320988,0.13450245555793483
28.6,0.015967243057479687,0.12191178908581526
28.62,0.018405478839195993,0.10739850339709966
28.64,0.020553448907137988,0.09119148163380009
28.66,0.02237727853981399,0.07354631816746555
28.68,0.0238482049031633,0.0547412877232796
28.7,0.02494303065762889,0.035072956821430495
28.72,0.0256444897940575,0.014851506745946302
28.740000000000002,0.025941519928976427,-0.005604158199427535
28.76,0.025829436764987876,-0.02597144000258395
28.78,0.025310007964936196,-0.04592913450639745
28.8,0.024391425274808247,-0.06516249699014205
28.82,0.023088175335005404,-0.08336820588173849
28.84,0.021420811217370633,-0.10025914632012423
28.86,0.01941562829096815,-0.1155689381281094
28.88,0.01710424952840596,-0.12905613678688255
28.900000000000002,0.014523126792668309,-0.14050804116028692
28.92,0.01171296596946257,-0.14974404791878407
28.94,0.008718085011086889,-0.1566184997618319
28.96,0.005585715015850251,-0.1610229825205104
28.98,0.0023652553654400425,-0.16288803491371454
29.0,-0.0008925053328342485,-0.16218424399403525
29.02,-0.004136190212714953,-0.15892270900749786
29.04,-0.00731464439286491,-0.15315486635180794
29.060000000000002,-0.010377741719901069,-0.1449716783936177
29.080000000000002,-0.013277175287773422,-0.1345021989376534
29.1,-0.01596721926652649,-0.1219115379711106
29.12,-0.018405450025948702,-0.10739825778050834
29.14,-0.020553415181558867,-0.09119124150580528
29.16,-0.022377240011674973,-0.07354608351654236
29.18,-0.02384816168200582,-0.054741058535937775
29.2,-0.024942982852724574,-0.03507273308225851
29.22,-0.025644437514369744,-0.014851288437655909
29.240000000000002,-0.025941463283122863,0.0056043710959583215
29.26,-0.025829375861203697,0.025971647508267033
29.28,-0.025309942911038358,0.0459293366438912
29.3,-0.024391356178160534,0.0651626937838079
29.32,-0.023088102302484377,0.08336839735759796
29.34,-0.021420734355332417,0.10025933250581617
29.36,-0.019415547705216092,0.11556911905284685
29.38,-0.017104165324159155,0.12905631248141
29.400000000000002,-0.014523039074530956,0.14050821165683905
29.42,-0.011712874841394175,0.14974421325104212
29.44,-0.008717990576373333,0.1566186599648836
29.46,-0.00558561737707566,0.161023137630807
29.48,-0.00236515462445952,0.16288818496902938
29.5,0.0008926090749210676,0.16218438903342441
29.52,0.004136296855589556,0.15892284907125773
29.54,0.007314753837014711,0.1531550014814348
29.560000000000002,0.010377853866643407,0.14497180863176923
29.580000000000002,0.013277290039278793,0.13450232432810727
29.6,0.01596733652584094,0.12191165855872499
29.62,0.01840556969701544,0.10739837361118433
29.64,0.020553537169239126,0.09119135262644658
29.66,0.02237736422176806,0.07354618997501701
29.68,0.0238482880212684,0.05474116038104118
29.7,0.024943111228889224,0.03507283036367469
29.72,0.02564456783616272,0.014851381205920357
29.740000000000002,0.025941595460281127,-0.0056042827894949784
29.76,0.025829509804491228,-0.025971563611476144
29.78,0.025310078532261703,-0.04592925710390186
29.8,0.024391493390183667,-0.06516261854704286
29.82,0.02308824101924281,-0.08336832636980875
29.84,0.021420874491846636,-0.10025926571211777
29.86,0.019415689177604282,-0.11556905639775282
29.88,0.017104308049649224,-0.12905625390886574
29.900000000000002,0.014523182971471909,-0.14050815711025522
29.92,0.011713019829266804,-0.14974416267332896
29.94,0.008718136575800225,-0.15661861329848187
29.96,0.005585764309830587,-0.16102309481772203
29.98,0.0023653024134761467,-0.16288814595086143
30.0,-0.000892460505541082,-0.1621843537513998
30.02,-0.004136147580569079,-0.1589228174662614
30.04,-0.007314603929894307,-0.15315497349403903
30.060000000000002,-0.010377703399775087,-0.14497178420226345
30.080000000000002,-0.013277139083820355,-0.13450230339652916
30.1,-0.01596718515175094,-0.12191164106488779
30.12,-0.018405417973048697,-0.10739835949470539
30.14,-0.020553385162942805,-0.0911913418267767
30.16,-0.022377211999478338,-0.07354618243146659
30.18,-0.02384813564810767,-0.054741156032807374
30.2,-0.024942958768763818,-0.03507282914986886
30.22,-0.025644415351761193,-0.014851383065593225
30.240000000000002,-0.025941443013073058,0.005604277917327611
30.26,-0.025829357454726507,0.02597155578780795
30.28,-0.02530992633897035,0.04592924638971174
30.3,-0.024391341411176114,0.06516260500327065
30.32,-0.023088089311110702,0.08336831005733189
30.34,-0.021420723109964065,0.1002592466917279
30.36,-0.019415538176129506,0.1155690347301329
30.38,-0.017104157481526848,0.12905622965456887
30.400000000000002,-0.014523032888435471,0.140508130329682
30.42,-0.011712870281841831,0.14974413342670667
30.44,-0.008717987613307698,0.1566185816458437
30.46,-0.0055856159803908245,0.16102306081888643
30.48,-0.002365154764013096,0.1628881096654134
30.5,0.000892607429295172,0.1621843152386717
30.52,0.0041362937340686055,0.15892277678531244
30.54,0.007314749269774854,0.1531549307036387
30.560000000000002,0.010377847883847628,0.1449717393608737
30.580000000000002,0.013277282671065102,0.13450225656228543
30.6,0.01596732780231081,0.12191159229558424
30.62,0.018405559648222495,0.10739830884777687
30.64,0.020553525825178033,0.09119128935928303
30.66,0.022377351612363695,0.07354612820007822
30.68,0.02384827417636526,0.054741100093789186
30.7,0.02494309617824104,0.035072771559065734
30.72,0.025644551609422354,0.014851323878416683
30.740000000000002,0.02594157808699069,-0.0056043386459137985
30.76,0.025829491314072413,-0.02597161800330079
30.78,0.025310058954006398,-0.04592931003808166
30.8,0.024391472753244766,-0.06516267003097392
30.82,0.023088219352625287,-0.08336837641132237
30.84,0.02142085182439884,-0.10025931431946895
30.86,0.01941566553800946,-0.11556910357960795
30.88,0.0171042834664173,-0.1290562996742918
30.900000000000002,0.014523157472931463,-0.14050820146870843
30.92,0.011712993443557295,-0.1497442056346422
30.94,0.00871810933086445,-0.1566186548728545
30.96,0.00558573623340736,-0.16102313501570836
30.98,0.002365273533093193,-0.16288818478335942
31.0,-0.0008924901625739956,-0.16218439122964004
31.02,-0.004136177987166797,-0.15892285360179606
31.04,-0.007314635059202718,-0.15315500829873088
31.060000000000002,-0.010377735225177336,-0.14497181768827516
31.080000000000002,-0.013277171578942839,-0.13450233557631247
31.1,-0.015967218290469088,-0.12191167195117286
31.12,-0.018405451729492546,-0.10739838910049074
31.14,-0.02055341951150236,-0.09119137016531736
31.16,-0.022377246914808708,-0.07354620951626517
31.18,-0.02384817110513401,-0.054741181877603615
31.2,-0.024942994742686082,-0.03507285376862859
31.220000000000002,-0.025644451818058654,-0.014851406472499273
31.240000000000002,-0.02594147994750864,0.005604255707885659
31.26,-0.02582939483335093,0.02597153476124356
31.28,-0.025309964138126056,0.04592922653125113
31.3,-0.024391379607501033,0.06516258629796244
31.32,-0.023088127881541784,0.08336829249005631
31.34,-0.021420762031740658,0.1002592302472064
31.36,-0.019415577426796532,0.1155690193929376
31.38,-0.017104197038937778,0.12905621540913073
31.400000000000002,-0.014523072730755163,0.14050811716030076
31.42,-0.011712910387549147,0.14974412131755932
31.44,-0.008718027961197961,0.15661857058099332
31.46,-0.0055856565495780944,0.16102305078229073
31.48,-0.0023651955339322795,0.16288810064093376
31.5,0.0008925664788863958,0.16218430721007987
31.52,0.0041362526230879935,0.15892276973630048
31.54,0.007314708017814003,0.153154924617827
31.560000000000002,0.010377806510170545,0.14497173422181733
31.580000000000002,0.013277241194606892,0.13450225235348412
31.6,0.015967286241676575,0.12191158900048799
31.62,0.018405518021686336,0.10739830644979513
31.64,0.020553484150682238,0.09119128784179195
31.66,0.022377309907518076,0.0735461275464268
31.68,0.02384823245844661,0.05474110028730762
31.7,0.024943054464192763,0.03507277258307212
31.720000000000002,0.025644509915854204,0.014851325716223867
31.740000000000002,0.025941536430178682,-0.005604336010991532
31.76,0.025829449709958853,-0.0259716145879407
31.78,0.025310017418200038,-0.0459293058589465
31.8,0.02439143130102111,-0.06516266510470532
31.82,0.023088177998927,-0.0833683707545348
31.84,0.021420810583836304,-0.10025930794874312
31.86,0.01941562442486144,-0.11556909651148531
31.88,0.017104242494631734,-0.12905629192526893
31.900000000000002,0.014523116656126354,-0.1405081930552302
31.92,0.011712952795021749,-0.14974419657309732
31.94,0.008718068863559802,-0.1566186451795702
31.96,0.005585695959968398,-0.16102312470694352
31.98,0.0023652334658295277,-0.16288817387530097
32.0,-0.0008925300116764917,-0.16218437973839792
32.02,-0.0041362176064444495,-0.1589228415433966
32.04,-0.007314674437312381,-0.1531549956891137
32.06,-0.010377774351094654,-0.14497180454328853
32.08,-0.013277210441960424,-0.1345023219117071
32.1,-0.015967256880194566,-0.12191165778259964
32.12,-0.01840549003584656,-0.10739837444349437
32.14,-0.020553457524716445,-0.09119135503533417
32.160000000000004,-0.022377284625423127,-0.07354619392861726
32.18,-0.023848208503995473,-0.05474116584749599
32.2,-0.024943031820945392,-0.03507283731114583
32.22,-0.02564448856716831,-0.014851389602600937
32.24,-0.02594151635922033,0.005604272975368137
32.26,-0.025829430899712964,0.025971552411610626
32.28,-0.02530999985148075,0.04592924454993812
32.3,-0.02439141496048199,0.06516260467054276
32.32,-0.023088162867071133,0.08336831120224478
32.34,-0.021420796643026235,0.10025924928486186
32.36,-0.019415611657328996,0.11556903874206528
32.38,-0.017104230882487692,0.12905623505588643
32.4,-0.014523106181369963,0.14050813709099222
32.42,-0.011712943439550118,0.1497441415186496
32.44,-0.008718060609177127,0.1566185910391017
32.46,-0.005585688788395092,0.16102307148419695
32.480000000000004,-0.0023652273587111534,0.16288812157357807
32.5,0.0008925350727604082,0.16218432836056676
32.52,0.004136221639971743,0.15892279109190058
32.54,0.007314677461809754,0.15315494616597672
32.56,0.010377776385129288,0.14497175595012401
32.58,0.013277211504131768,0.13450227424972538
32.6,0.015967256989126277,0.1219116110526143
32.62,0.018405489210178563,0.10739832864592981
32.64,0.02055345578309716,0.09119131017023441
32.660000000000004,0.022377281986501848,0.07354614999565202
32.68,0.02384820498641489,0.054741122845968604
32.7,0.02494302744333426,0.0350727952400007
32.72,0.025644483348134274,0.014851348460430822
32.74,0.02594151031734289,-0.005604313190314233
32.76,0.025829424053536606,-0.02597159170142024
32.78,0.0253099922195082,-0.045929282917028025
32.8,0.024391406561167638,-0.06516264211765146
32.82,0.02308815371881461,-0.08336834773242509
32.84,0.021420786764166106,-0.10025928490147329
32.86,0.01941560106613664,-0.11556907344876739
32.88,0.01710421959716129,-0.1290562688566308
32.9,0.014523094220028673,-0.14050816999001492
32.92,0.011712930820228375,-0.14974417352046474
32.94,0.00871804734981908,-0.15661862214849429
32.96,0.0055856749068491935,-0.16102310170621473
32.980000000000004,0.002365212872724899,-0.16288815091352477
33.0,-0.0008925501455455962,-0.16218435682399443
33.02,-0.004136237282025485,-0.15892281868460365
33.04,-0.007314693655717557,-0.15315497289398486
33.06,-0.010377793113597255,-0.14497178181969403
33.08,-0.013277228749991135,-0.1345022992673343
33.1,-0.015967274735337822,-0.12191163522495406
33.12,-0.018405507439836905,-0.10739835197989872
33.14,-0.02055347447943488,-0.09119133267293052
33.160000000000004,-0.02237730113289349,-0.07354617167436758
33.18,-0.023848224566380843,-0.054741143708181825
33.2,-0.02494304744054448,-0.03507281529337018
33.22,-0.025644503746411883,-0.01485136771278878
33.24,-0.02594153110066766,0.005604294730968951
33.26,-0.02582944520604828,0.025971574026928346
33.28,-0.02531001372550971,0.045929266019076216
33.3,-0.024391428405128188,0.06516262598777864
33.32,-0.023088175885372614,0.08336833236202881
33.34,-0.021420809238132037,0.10025927028181619
33.36,-0.019415623832495715,0.11556905957098257
33.38,-0.017104242641076062,0.1290562557117286
33.4,-0.014523117526841491,0.14050815756888924
33.42,-0.011712954375463706,0.149744161813898
33.44,-0.008718071139185747,0.15661861114716377
33.46,-0.005585698916242472,0.16102309140069834
33.480000000000004,-0.002365237088228505,0.16288814129430623
33.5,0.0008925257376576198,0.16218434788147057
33.52,0.004136212695287031,0.15892281040908823
33.54,0.007314668903468796,0.15315496527571418
33.56,0.01037776820898308,0.14497177484883395
33.58,0.013277203705959759,0.1345022929339839
33.6,0.01596724956463944,0.121911629519151
33.62,0.018405482155022457,0.10739834689162586
33.64,0.020553449092854975,0.09119132819211956
33.660000000000004,0.022377275656697365,0.07354616779090423
33.68,0.02384819901251545,0.054741140411911776
33.7,0.024943021820753686,0.035072812574102934
33.72,0.025644478072235743,0.014851365560302584
33.74,0.025941505383441796,-0.005604296326921856
33.76,0.025829419456903358,-0.0259715750766177
33.78,0.025309987955371004,-0.045929266532788865
33.8,0.024391402624715227,-0.0651626259758143
33.82,0.02308815010519894,-0.08336833183469558
33.84,0.02142078346850503,-0.10025926924942599
33.86,0.01941559808351651,-0.11556905804384775
33.88,0.017104216922639554,-0.12905625370015705
33.9,0.014523091848636413,-0.14050815508318054
33.92,0.011712928746972802,-0.14974415886433953
33.94,0.00871804556968601,-0.15661860774402636
33.96,0.0055856734148054836,-0.16102308755423336
33.980000000000004,0.002365211663720816,-0.16288813701474203
34.0,-0.0008925510765740246,-0.16218434317900712
34.02,-0.004136237940154167,-0.15892280529389538
34.04,-0.007314694046032075,-0.15315495975792806
34.06,-0.010377793241190637,-0.14497176893855196
34.08,-0.013277228619961676,-0.13450228664126362
34.1,-0.01596727435278695,-0.12191162285400525
34.12,-0.018405506809867054,-0.1073983398640198
34.14,-0.02055347360714745,-0.09119132081196847
34.160000000000004,-0.02237730002338682,-0.07354616006807045
34.18,-0.02384822322474823,-0.0547411323562007
34.2,-0.02494304587187224,-0.035072804195261514
34.22,-0.02564450195577747,-0.014851356868015687
34.24,-0.025941529093137784,0.005604305323033916
34.26,-0.025829442986677106,0.025971584367001425
34.28,-0.025310011299337076,0.0459292761079604
34.300000000000004,-0.02439142577717787,0.06516263582636167
34.32,-0.023088173060650634,0.08336834195128097
34.34,-0.021420806221625014,0.1002592796227888
34.36,-0.01941562062916924,0.11556906866480582
34.38,-0.01710423925587312,0.12905626455960914
34.4,-0.014523113964680938,0.14050816617210798
34.42,-0.011712950641238779,0.14974417017380903
34.44,-0.008718067237762597,0.15661861926519197
34.46,-0.0055856948524587585,0.16102309927833738
34.480000000000004,-0.002365232866892011,0.1628881489331167
34.5,0.0008925301117703234,0.16218435528307795
34.52,0.004136217217431883,0.1589228175751811
34.54,0.0073146735689355044,0.15315497220804272
34.56,0.010377773013096359,0.14497178154920645
34.58,0.013277208644080489,0.13450229940426656
34.6,0.01596725463216582,0.12191163576126544
34.62,0.018405487347391128,0.10739835290754737
34.64,0.020553454405542074,0.09119133398387516
34.660000000000004,0.022377281085219577,0.07354617336057125
34.68,0.023848204552431,0.054741145761614936
34.7,0.0249430274676633,0.03507281770601366
34.72,0.025644483821783574,0.014851370476637041
