t,x,v
89.26,0.41167878187044316,-0.18245015741568382
89.28,0.4080297787221295,-0.16339749569005865
89.3,0.4047618288083283,-0.14031299598643038
89.32000000000001,0.4019555688885997,-0.11512587005772906
89.34,0.3996530514874451,-0.08986708721738879
89.36,0.39785570974309736,-0.06647662321897821
89.38,0.3965261772787178,-0.04662010202128298
89.4,0.39559377523829214,-0.031532745992583884
89.42,0.39496312031844044,-0.02190587479807634
89.44,0.39452500282247893,-0.017827026251203144
89.46000000000001,0.3941684622974549,-0.01877952169386647
89.48,0.3937928718635776,-0.02370147798746034
89.5,0.39331884230382835,-0.03109844770370848
89.52,0.39269687334975417,-0.03919861835880074
89.54,0.39191290098257814,-0.0461353345214919
89.56,0.3909901942921483,-0.05013903124721782
89.58,0.38998741366720396,-0.04971974543429154
89.60000000000001,0.3889930187585181,-0.043822293605565506
89.62,0.3881165728864068,-0.03193888004871663
89.64,0.38747779528543247,-0.014168066311679224
89.66,0.3871944339591989,0.008785716154879782
89.68,0.3873701482822965,0.03567210787413387
89.7,0.3880835904397792,0.06480839487426718
89.72,0.3893797583372645,0.09423564024760045
89.74,0.3912644711422165,0.12190213310322812
89.76,0.39370251380428106,0.14585623892617502
89.78,0.3966196385828046,0.16442981354753
89.8,0.39990823485375515,0.17639426490569884
89.82000000000001,0.40343612015186914,0.18107402229763875
89.84,0.4070576005978219,0.1784063399915531
89.86,0.41062572739765296,0.16894161299697577
89.88,0.4140045596575925,0.15378420347787358
89.9,0.41708024372714997,0.1344795969917016
89.92,0.419769835666984,0.11285895868326704
89.94,0.42202701484064936,0.09085632677089647
89.96000000000001,0.4238441413760673,0.07031635623127347
89.98,0.42525046850069276,0.05281144762910463
90.0,0.4263066974532749,0.03948617430682582
90.02,0.4270964209394114,0.030944245888035807
90.04,0.42771530585717216,0.027189079144101125
90.06,0.4282590874400542,0.027623796627458275
90.08,0.42881156337260334,0.03111065307210557
90.10000000000001,0.42943377643404546,0.036084069158979715
90.12,0.43015545781722503,0.040706201597728545
90.14,0.4309695818491796,0.04304981157237337
90.16,0.4318305780806271,0.04129051833670885
90.18,0.43265638844736126,0.0338896030143879
90.2,0.43333418050764905,0.01974944969836047
90.22,0.4337291695016163,-0.0016736134866464775
90.24,0.43369569723188334,-0.030310143486530702
90.26,0.4330894943621527,-0.06547790076678348
90.28,0.43177993634681705,-0.10594165559275089
90.3,0.42966110323496204,-0.1500266599359221
90.32000000000001,0.4266605700362436,-0.1957747118767258
90.34,0.42274507579870907,-0.24112757220162914
90.36,0.4179225243546765,-0.2841198173736251
90.38,0.41224012800720394,-0.32306229107951484
90.4,0.40577888218561364,-0.35669823836597647
